,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,fitness_rule,method,method+fitness_rule
0,0.844776119402985,0.7624360088863131,0.10274946638007851,0.28432856141480417,0.19067330377549074,0.13190772078265467,0.1264472007786412,No optimization,logistic_regression,logistic_regression+No optimization
1,0.8446655610834716,0.7622149655618216,0.10249331883909488,0.2845039645988972,0.19050904621964315,0.1313954257006874,0.1265722941675003,smooth_parity,logistic_regression,logistic_regression+smooth_parity
2,0.8452183526810393,0.7631728525557926,0.09965891772089994,0.28686720928457915,0.18999694259862232,0.12596840296139616,0.12603644263581895,smooth_odds,logistic_regression,logistic_regression+smooth_odds
3,0.8446655610834716,0.7622149655618216,0.10249331883909488,0.2845039645988972,0.19050904621964315,0.1313954257006874,0.1265722941675003,smooth_opportunity,logistic_regression,logistic_regression+smooth_opportunity
4,0.8449972360420122,0.7625834362783226,0.10437673764976996,0.2832338576140807,0.19084722680807736,0.13564582231623484,0.12637601808410062,linear,logistic_regression,logistic_regression+linear
5,0.8442233278054173,0.7608888033783945,0.10781381987372196,0.28046164267818086,0.19087622323829467,0.1427617662612375,0.12734150380189097,linear_parity,logistic_regression,logistic_regression+linear_parity
6,0.8441127694859039,0.7608150896823898,0.10762492678720892,0.28173646832671806,0.19053804264986046,0.1427617662612375,0.12737715224383475,linear_odds,logistic_regression,logistic_regression+linear_odds
7,0.8442233278054173,0.7608888033783945,0.10781381987372196,0.28046164267818086,0.19087622323829467,0.1427617662612375,0.12734150380189097,linear_opportunity,logistic_regression,logistic_regression+linear_opportunity
