,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,fitness_rule,method,method+fitness_rule
0,0.8367053620784964,0.735679786701481,0.020716018725427703,0.4285858294464897,0.1279271488939811,0.0014600908500973508,0.13832764582126655,No optimization,prejudice_remover,prejudice_remover+No optimization
1,0.8168048645660586,0.7026106689393135,0.1706804994557024,1.0457470968708231,0.007829301708157571,0.2812644850282748,0.15665115712049316,smooth_parity,prejudice_remover,prejudice_remover+smooth_parity
2,0.8374792703150912,0.7374265982338791,0.026950570163557452,0.4113122901698702,0.1334333099254667,0.006442940576620093,0.1373517645950535,smooth_odds,prejudice_remover,prejudice_remover+smooth_odds
3,0.8393587617468214,0.7420660244127029,0.051670823851135306,0.3687663602022869,0.1479356925238335,0.047279132288866155,0.13475474460083003,smooth_opportunity,prejudice_remover,prejudice_remover+smooth_opportunity
4,0.820342730790492,0.7088114928720468,0.17224663622671704,0.9780494286473558,0.0037932190469192884,0.29129179428279733,0.15862150716621531,linear_parity,prejudice_remover,prejudice_remover+linear_parity
5,0.8401326699834163,0.7547758992157702,0.002532175591179093,0.44693504827616454,0.13560640485696912,0.04919601837672283,0.13162451925170798,linear_odds,prejudice_remover,prejudice_remover+linear_odds
6,0.840685461580984,0.7563093582669562,0.03338967113928883,0.3860896931549961,0.1551289493983952,0.009419665645737596,0.13072603091776205,linear_opportunity,prejudice_remover,prejudice_remover+linear_opportunity
