,dataset,method,fitness_rule,fitness,ACC,MCC,avg_odds_diff,stat_par_diff,eq_opp_diff
128,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2796199588705748,0.6766612641815235,0.3439648383886471,0.1617037644840481,0.1843431873749721,0.0643448795180723
129,compas_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.5449366449188577,0.5826580226904376,0.1096904535809797,0.0371392806165463,0.0377213777715799,0.0100405466811143
130,compas_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.5033407476771381,0.6628849270664505,0.3232821943092465,0.1595441793893124,0.1941806772436656,0.1339966766101423
131,compas_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.6372579967929713,0.6693679092382496,0.3348189615517068,0.096056491024266,0.1200920891150307,0.0321099124452782
132,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3608715635519013,0.8333886124930902,0.512228658579764,0.0780381707407541,0.1513570950278626,0.0954621809293576
133,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.4210783120325219,0.8350469872857933,0.510994952462031,0.089916640429509,0.154087868544002,0.1154206859592711
134,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.4103130199342817,0.840906578220011,0.5423666553853072,0.0974868597831696,0.1610219028792619,0.1320536354510254
135,adult_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.2540272638736733,0.6298507462686567,0.4284195335146129,0.1889548505281472,0.3758234823949833,0.0481037302129826
136,adult_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7866418606341055,0.8274184632393587,0.4960090998348574,0.0407766026052532,0.1149732826007816,0.0466673599490752
137,adult_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7426715062366257,0.7648424543946932,0.1799543146618648,0.0112758777347839,0.0114042326190059,0.0221709481580675
138,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.4112116871402906,0.9024270252541816,0.4580470329153878,0.0152693431556191,0.0468353457750972,0.0206999573196756
139,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.4077118751166954,0.8952115447687766,0.4416235197430396,0.0339116446263442,0.0558223393551221,0.0481031490205802
140,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3477520844486396,0.8940636274188258,0.4433950854395931,0.0556264390359336,0.0478282955805433,0.0956430009909535
141,bank_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.7941644598119891,0.8902918989832732,0.4160115654031867,0.1102239446537271,0.096127439171284,0.1854711854711854
142,bank_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.797203188917685,0.897179403082978,0.4371560836640383,0.0999762141652929,0.073667059947188,0.1689098250336473
143,bank_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.8560835126720192,0.897179403082978,0.4358650375111124,0.0365862644354521,0.0503721200532403,0.0410958904109589
144,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.1350943984119158,0.6588330632090762,0.310924324532305,0.1489957191453579,0.1758299261203891,0.0830791575889614
145,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.158569444112161,0.6588330632090762,0.3082398425100102,0.1496703983978491,0.1742863375263579,0.0847338145725241
146,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.1406886724102333,0.6369529983792545,0.2792538517628143,0.1412124142376939,0.16413575092449,0.1385651793525809
147,compas_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.4684959574574685,0.6555915721231766,0.2911370139567579,0.1764465494219234,0.1870956146657081,0.1084005543513023
148,compas_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.5521600691838788,0.6596434359805511,0.3098063242342008,0.1074833667966722,0.1336977901191716,0.0816192154316981
149,compas_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.6084141745583016,0.6580226904376013,0.29855434444927,0.1247539814187851,0.1432519173422183,0.0496085158792997
150,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3629171978663165,0.8383637368711996,0.534733850339539,0.1028487930486217,0.1718166524732225,0.1319182928220929
151,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.4422069953282788,0.8360420121614152,0.532332916493461,0.0901259211651822,0.1577054837338401,0.1248968490167514
152,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3776576419956446,0.830514096185738,0.5075206050248955,0.0979470709573464,0.1584777723718248,0.1298629630292508
153,adult_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.7576561636263128,0.7576561636263128,0.0,0.0,0.0,0.0
154,adult_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7486926183915741,0.7529021558872305,0.1177550875909972,0.0042095374956564,0.0048564505920698,0.0084190749913129
155,adult_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7370800700656458,0.7723604201216141,0.2254376725273975,0.0189808030364737,0.0218661388499732,0.0352803500559682
156,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3285699059686239,0.8906198753689735,0.3895563492155083,0.0434513959197496,0.0609864432468844,0.0623389419433075
157,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.4314945018419008,0.8978353558543785,0.4379658119563628,0.006471310114462,0.0443993010529512,4.437147801389374e-05
158,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3076225831024422,0.8963594621187274,0.3968489713321527,0.0460427217492021,0.0523158220510049,0.0892263882297104
159,bank_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.8784464669611503,0.8963594621187274,0.449756632231987,0.0407406728603228,0.0179129951575772,0.0804376657824933
160,bank_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.8640305184030662,0.8917677927189243,0.3976778024183143,0.027737274315858,0.067080378250591,0.0184188609135755
161,bank_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.8595256613012041,0.8919317809117744,0.4023067901454003,0.0260653157508425,0.0525681053308386,0.0324061196105702
162,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.1893261734323368,0.6628849270664505,0.3150034802017689,0.0983929755580182,0.1256773067694321,0.0414369256474519
163,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.1954784573430152,0.6612641815235009,0.316374304427209,0.1208958470841938,0.1423024211968936,0.0626411528466809
164,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.1228531750162632,0.6410048622366289,0.2929317523529051,0.1806962107113316,0.2122407834101382,0.1700785773366419
165,compas_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.51509648616902,0.6491085899513777,0.2980261861644153,0.1203071308649652,0.1340121037823576,0.0434328891809107
166,compas_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.5485998539733183,0.6653160453808752,0.3241028239991723,0.1167161914075568,0.1466321683067526,0.1045850964499275
167,compas_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.5560162545116499,0.6418152350081038,0.2747249540841815,0.1433821946031583,0.1539301278431712,0.0857989804964538
168,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3426649569833811,0.8348258706467662,0.5251314439042541,0.1305491488245353,0.182466486920873,0.1825034758428919
169,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.43385606075477,0.8380320619126589,0.5292247581038739,0.0953686973491038,0.1593246724179621,0.1328818086425641
170,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3903006925698228,0.8372581536760642,0.529364010204569,0.1015466784452959,0.1674276346179006,0.1390633176347461
171,adult_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.2180868524898678,0.540187949143173,0.3597071844872571,0.1550996111691655,0.3221010966533051,0.0158729579131094
172,adult_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7331981395023136,0.8278606965174129,0.4878473689012084,0.0946625570150993,0.1400087381006394,0.137521092192054
173,adult_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7171721500572423,0.8360420121614152,0.5295796029357139,0.0882234052512157,0.1545729163843135,0.1188698621041728
174,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3657711274838779,0.8958674975401771,0.4283010051985709,0.0328292092124036,0.0625298777146929,0.065283540802213
175,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.4071653786127882,0.8924237454903247,0.4241165356543026,0.0169511570415144,0.0333344186629331,0.0181665938546672
176,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3989710753652604,0.898491308625779,0.4382512203477698,0.0329010904094283,0.0530384218464713,0.0392801449825093
177,bank_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.8379181382895804,0.8911118399475237,0.4178289088300824,0.0400921108484865,0.0531937016579433,0.0775909897913892
178,bank_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.8639851320282389,0.8983273204329288,0.4458054092733629,0.0343421884046899,0.0851713283276893,0.0240165984538426
179,bank_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.8530365303783113,0.8976713676615283,0.4285265646464934,0.0561071656625732,0.1053808257929795,0.044634837283217
180,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.2199571004602619,0.679902755267423,0.3570909145056201,0.111517530739491,0.1371338140453581,0.0375249900039983
181,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.1215030503626629,0.6458670988654781,0.2737264946207555,0.1522234442580926,0.1637022655975669,0.1035437430786268
182,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.1149126879268082,0.6426256077795786,0.2788211695899254,0.2186875964875662,0.2326068505171694,0.1639084816631172
183,compas_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.4699384454426321,0.6572123176661264,0.3103030216192946,0.1660325909840661,0.1872738722234943,0.1043768081945422
184,compas_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.5216983012447683,0.660453808752026,0.3094323509633582,0.1387555075072576,0.1414900292846185,0.0171389912049914
185,compas_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.5872273993534245,0.6393841166936791,0.270405953022668,0.1075142616662601,0.1298935962661144,0.0521567173402546
186,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.370828120612009,0.8400221116639027,0.5318349559301684,0.1064203190443759,0.1610068353181594,0.1506765443208845
187,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.4156212887021988,0.8332780541735766,0.5146710597316316,0.0990497710294328,0.1646302428408485,0.1298001126126126
188,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3627484140074369,0.8284134881149806,0.4865728654180952,0.0801121637320274,0.1222787845975999,0.1238244514106582
189,adult_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.750359314538419,0.750359314538419,0.0,0.0,0.0,0.0
190,adult_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7468698142241404,0.7677169707020454,0.2226960565318455,0.0208471564779049,0.0208581855178736,0.040328715689763
191,adult_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7386107297356174,0.8245439469320066,0.4903330514190744,0.0663668245002129,0.1310590050389199,0.0859332171963892
192,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3811006390392915,0.8993112495900295,0.4589778935523061,0.0386083162608992,0.0778772545130145,0.0431062083418226
193,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.3866803511416374,0.8917677927189243,0.4096280218223784,0.022947670680741,0.0608835543698241,0.0150975243810952
194,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2305252414249484,0.8973433912758282,0.4120141750265581,0.1015202102485894,0.0891230616160116,0.1814889336016096
195,bank_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.8317649887098761,0.8916038045260741,0.4060250801891901,0.0659298600061827,0.059838815816198,0.1284994400895856
196,bank_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.8758827975488986,0.8993112495900295,0.421767861555002,0.0234284520411308,0.0477695056802561,0.0199552936395041
197,bank_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7968008513493969,0.8935716628402754,0.4365746819591247,0.0563386306147013,0.0592674735676764,0.0967708114908785
198,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.0554011506570756,0.660453808752026,0.3160257820209931,0.2301324962026213,0.2606246313639175,0.2084391997440385
199,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.0984431738228154,0.6361426256077796,0.2680156579721283,0.1695724841493128,0.1849886074252781,0.1375534188034187
200,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2562751019653714,0.6572123176661264,0.3065090344943052,0.1543895341873416,0.171023049516469,0.0502339325289338
201,compas_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.5508616849945266,0.5559157212317666,-0.0039447787198881,0.0066455212367388,0.0050540362372399,0.0004523784667849
202,compas_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.567898681770333,0.6377633711507293,0.2634526129296566,0.0698646893803963,0.0781482744648786,0.0410459777518102
203,compas_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.5613430846291765,0.6345218800648298,0.2591330691935484,0.1045829796249171,0.1304332634521313,0.0731787954356533
204,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3714589497692388,0.8306246545052515,0.5100984406360536,0.0816725991833497,0.1386394908668147,0.1128600823045267
205,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.4229317878730582,0.8318407960199005,0.5161604880083696,0.0932287001353114,0.1568474036355724,0.1243712685345572
206,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3805026317429026,0.830735212824765,0.4861740191019375,0.0762760888460987,0.1280121907094547,0.1056713873590348
207,adult_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.2449984678571496,0.5753454947484798,0.3881092898844223,0.1593408924306668,0.3303470268913301,0.022803181504885
208,adult_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.7562314000843353,0.8156992813709232,0.4388142801754455,0.0594678812865878,0.0895342365922402,0.096828455209958
209,adult_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.7485903814262023,0.7485903814262023,0.0,0.0,0.0,0.0
210,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3215086550149195,0.8935716628402754,0.4313726237495337,0.0834793583313411,0.1098639687346142,0.1470983024082116
211,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.3683148839828968,0.8960314857330273,0.4425407312621315,0.0742258472792347,0.0683066266676422,0.1216577540106951
212,bank_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.3763021710694336,0.8948835683830764,0.4443929587863895,0.0354591717668211,0.0212206999243868,0.0680907877169559
213,bank_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.8257775003662038,0.8961954739258773,0.4281932859458563,0.0416096541199635,0.0704179735596734,0.0339800381294157
214,bank_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.8120848737926958,0.897179403082978,0.4436780370356785,0.0850945292902823,0.1022235683996721,0.1099896480331262
215,bank_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.8654270969066804,0.8876680878976714,0.3975636119530867,0.0233217142455907,0.0507739607224181,0.022240990990991
216,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.1113325407417039,0.5883306320907618,0.1730711872949442,0.0583148306267163,0.0617386465532402,0.0216047103990549
217,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.1612692403687367,0.6564019448946515,0.2974219052840539,0.1361526649153171,0.1598475844434679,0.0902930402930403
218,compas_dataset_reader,gerry_fair_classifier_initializer,mcc_opportunity,0.2212985081605726,0.653160453808752,0.3024664162745204,0.1233000034396899,0.1459049959049958,0.0811679081139478
219,compas_dataset_reader,gerry_fair_classifier_initializer,acc_parity,0.5186037173130036,0.653160453808752,0.2997895560054635,0.1129511382814696,0.1345567364957484,0.0631568627450981
220,compas_dataset_reader,gerry_fair_classifier_initializer,acc_odds,0.4761196046598306,0.6458670988654781,0.2850411592333256,0.1697474942056474,0.1842572430499077,0.107185109235744
221,compas_dataset_reader,gerry_fair_classifier_initializer,acc_opportunity,0.552362065083033,0.6361426256077796,0.2793452802048826,0.1169450147998664,0.1371354489341685,0.0837805605247465
222,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_parity,0.3578045981710744,0.8252072968490879,0.4838137241802004,0.0749791425460392,0.126009126009126,0.104656339031339
223,adult_dataset_reader,gerry_fair_classifier_initializer,mcc_odds,0.4377971469486335,0.8373687119955777,0.5192154209298142,0.0814182739811806,0.1698969952422522,0.0825408848338784
