,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,fitness_rule,method
0,0.8468767274737424,0.7598772376307534,0.007337930002173934,0.4448224567071499,0.1329722821244267,0.05489925735593648,0.12852164806527905,No optimization,prejudice_remover_initializer
1,0.8235489220563847,0.723678931296098,0.16554035167910613,0.9316969289396996,0.013163332752520435,0.2900790814215092,0.14845169674050382,paraboloid_parity,prejudice_remover_initializer
2,0.8267551133222775,0.7212706348304576,0.16321970530264143,0.8677119463661046,0.024559171688297216,0.2964102564102564,0.1510636820115954,linear_parity,prejudice_remover_initializer
