,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,fitness_rule,method
0,0.8493090105030403,0.7664787154622262,0.016158504289236264,0.36276502125824794,0.16138849331057425,0.031060125300423902,0.12390770817012435,No optimization,fair_mlp_initializer
1,0.8206744057490326,0.6625891714368402,0.1929144977515824,1.1181673925902635,0.011799527630392076,0.360765227004038,0.18458860962164386,paraboloid_parity,fair_mlp_initializer
2,0.8285240464344942,0.7020858143759943,0.17380015108067504,0.99139274499891,0.0012509975566533105,0.3120871196791877,0.1631789620733323,linear_parity,fair_mlp_initializer
