,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,fitness_rule,method
0,0.5205085682697623,0.6458765522279035,0.20560212019143115,1.438099429809538,0.2566461939778443,0.030310415661542023,0.08527595756020116,No optimization,meta_fair_classifier_sr_initializer
1,0.8310668877833057,0.7202370817943752,0.0952480753028076,0.28399709822863384,0.15581654206858792,0.13147794403763835,0.15318190683687433,paraboloid_parity,meta_fair_classifier_sr_initializer
2,0.8405749032614704,0.7298336784014806,0.06900798675392025,0.3301112588054149,0.14451857906343596,0.08676821105560456,0.14058905184308187,linear_parity,meta_fair_classifier_sr_initializer
