,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,method
1,0.8464344941956883,0.7605185572465695,0.08672834731066456,0.29203284367181986,0.18334833109520576,0.09937651447085416,0.12537612731568865,MLP (baseline)
2,0.8328358208955224,0.7245130756164926,0.10520414274300141,0.2865813523000095,0.16081887666502864,0.14780585517085182,0.1480850977001313,Meta Fair Classifier
3,0.8437810945273632,0.7515134330947155,0.02505239224865985,0.5252708817142638,0.10736443971681002,0.08331826128896125,0.12882719343381596,Prejudice Remover
4,0.8486456605859591,0.7682398809372045,0.026976465757328292,0.41664716697309045,0.14702388474661948,0.00946078898092606,0.12359129976051837,Fair Transition Loss
