,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,fitness,fitness_rule,method
0,0.8503040353786623,0.7628874942806192,0.0754923201818392,0.32404828838422645,0.16971463748474103,0.08591464317020137,0.12331603291775634,0.6805893978939213,linear_parity,simple_mlp_initializer
