,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,fitness,fitness_rule,method
0,0.852294085129906,0.7742690196891937,0.04153750224305995,0.3925899546730367,0.15740227237098586,0.018194656052273328,0.11895182776026157,0.6948918127589201,linear_parity,simple_mlp_initializer
1,0.8391376451077943,0.7436738403922905,0.09616062989730825,0.32996767449759695,0.16291542834822836,0.12715566341439255,0.13176411161041335,0.7429770152104861,linear_odds,simple_mlp_initializer
2,0.8455500276395799,0.7694929095877028,0.10384787381572089,0.28626329821364405,0.19817570444617064,0.12258022106285893,0.1220751886820633,0.7229698065767209,linear_opportunity,simple_mlp_initializer
