,overall_acc,bal_acc,avg_odds_diff,disp_imp,stat_par_diff,eq_opp_diff,theil_ind,method
0,0.852294085129906,0.7742690196891937,0.04153750224305995,0.3925899546730367,0.15740227237098586,0.018194656052273328,0.11895182776026157,MLP (baseline)
1,0.8405749032614704,0.7298336784014806,0.06900798675392025,0.3301112588054149,0.14451857906343596,0.08676821105560456,0.14058905184308187,Meta Fair Classifier
2,0.8267551133222775,0.7212706348304576,0.16321970530264143,0.8677119463661046,0.024559171688297216,0.2964102564102564,0.1510636820115954,Prejudice Remover
3,0.8285240464344942,0.7020858143759943,0.17380015108067504,0.99139274499891,0.0012509975566533105,0.3120871196791877,0.1631789620733323,Fair Transition Loss
